Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
SUPERVISORY ELECTRONICS ENGINEER (INTERDISCIPLINARY),Air Combat Command,"Eglin AFB, Florida",GS,125776,163514,0854,2026-01-22,2026-02-04,https://www.usajobs.gov:443/job/855129900
COMPUTER ENGINEER,Air Education and Training Command,"Lackland AFB, Texas",GS,108001,140403,0854,2026-05-14,2026-05-20,https://www.usajobs.gov:443/job/869085700
SUPERVISORY GENERAL ENGINEER,Air Education and Training Command,"San Antonio, Texas",GS,127624,165917,0801,2026-04-21,2026-05-04,https://www.usajobs.gov:443/job/865868100
COMPUTER SCIENTIST,Air Force Civilian Career Training,"Lackland AFB, Texas",GG,79735,126275,1550,2025-09-29,2026-09-28,https://www.usajobs.gov:443/job/846773800
COMPUTER SCIENTIST,Air Force Civilian Career Training,"Salt Lake City, Utah",GS,56763,88225,1550,2025-10-01,2026-09-30,https://www.usajobs.gov:443/job/852682400
Computer Scientist,Air Force Civilian Career Training,"Gunter AFB, Alabama",GS,56763,99314,1550,2025-09-29,2026-09-28,https://www.usajobs.gov:443/job/846731400
INTERDISCIPLINARY,Air Force Civilian Career Training,"Edwards AFB, California",NH,107446,164301,0801,2026-05-07,2026-05-13,https://www.usajobs.gov:443/job/868027100
COMPUTER SCIENTIST- DIRECT HIRE AUTHORITY,"Air Force Elements, U.S. Strategic Command","Dahlgren, Virginia",DR,101103,158756,1550,2026-05-06,2026-05-20,https://www.usajobs.gov:443/job/868061900
Operations Research Analyst/Computer Scientist/Data Scientist,"Air Force Elements, U.S. Transportation Command","Scott AFB, Illinois",GS,128967,167663,1515,2026-05-13,2026-05-31,https://www.usajobs.gov:443/job/869128300
COMPUTER SCIENTIST,Air Force Materiel Command,"Robins AFB, Georgia",GS,106437,138370,1550,2026-01-08,2026-01-12,https://www.usajobs.gov:443/job/853765000
COMPUTER SCIENTIST-DIRECT HIRE AUTHORITY,Air Force Materiel Command,"Eglin AFB, Florida",NH,88621,137000,1550,2025-11-19,2026-03-17,https://www.usajobs.gov:443/job/850343200
Computer Scientist- Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California",NH,104349,161313,1550,2026-05-12,2026-05-26,https://www.usajobs.gov:443/job/868956500
Computer Scientist-Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California",NH,40736,138370,1550,2026-04-06,2026-04-27,https://www.usajobs.gov:443/job/863816700
Computer Scientist-Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California",NH,89508,138370,1550,2026-04-07,2026-05-07,https://www.usajobs.gov:443/job/864044900
Computer Scientist-Direct Hire Authority,Air Force Materiel Command,"Nellis AFB, Nevada",NH,91427,141337,1550,2026-05-13,2026-06-03,https://www.usajobs.gov:443/job/868883500
Computer Scientist/ Computer Engineer- Direct Hire Authority,Air Force Materiel Command,"Edwards AFB, California",NH,89508,138370,0854,2026-04-03,2026-05-03,https://www.usajobs.gov:443/job/863855200
GENERAL ENGINEER-DIRECT HIRE AUTHORITY,Air Force Materiel Command,"Hill AFB, Utah",GS,61722,116362,0801,2026-04-01,2026-07-30,https://www.usajobs.gov:443/job/863464900
General Engineer,Air Force Materiel Command,"Robins AFB, Georgia",NH,89508,138370,0801,2026-02-19,2026-03-06,https://www.usajobs.gov:443/job/858099100
INTERDISCIPLINARY COMPUTER ENGINEER/ ELECTRONICS ENGINEER/ COMPUTER SCIENTIST,Air Force Materiel Command,"Lackland AFB, Texas",GG,148275,197200,0854,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863753600
SUPERVISORY COMPUTER SCIENTIST(INTERDISCIPLINARY) - DIRECT HIRE AUTHORITY,Air Force Materiel Command,"Edwards AFB, California",NH,125776,192331,0801,2026-05-05,2026-05-20,https://www.usajobs.gov:443/job/867901600
SUPERVISORY COMPUTER SCIENTIST- DIRECT HIRE AUTHORITY,Air Force Materiel Command,"Eglin AFB, Florida",NH,125776,192331,1550,2026-01-19,2026-02-17,https://www.usajobs.gov:443/job/854450300
SUPERVISORY ELECTRONICS ENGINEER-Direct Hire Authoirty,Air Force Materiel Command,"Edwards AFB, California",NH,125776,192331,0801,2026-05-06,2026-05-20,https://www.usajobs.gov:443/job/868009400
"Computer Scientist, AST - Computer Research and Development (Direct Hire)",Ames Research Center,"Moffett Field, California",GS,184950,197200,1550,2026-05-01,2026-05-05,https://www.usajobs.gov:443/job/867524900
SUPERVISORY COMPUTER SCIENTIST,Bureau of Naval Personnel,"Annapolis, Maryland",GS,143913,187093,1550,2026-05-04,2026-05-08,https://www.usajobs.gov:443/job/867595700
Computer Scientist (Data Scientist),Centers for Disease Control and Prevention,"San Francisco, California",GS,125776,163514,1550,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863308100
Computer Scientist (Data Scientist),Centers for Disease Control and Prevention,"San Francisco, California",GS,112556,146325,1550,2026-04-08,2026-04-17,https://www.usajobs.gov:443/job/863799600
ENGINEER/SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,106382,162672,0854,2026-02-18,2026-02-23,https://www.usajobs.gov:443/job/857964300
ENGINEER/SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,106382,162672,0854,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860576700
ENGINEER/SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,40736,138370,0801,2026-04-24,2026-04-28,https://www.usajobs.gov:443/job/866588500
ENGINEER/SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","New Orleans, Louisiana",ND,125776,195190,0801,2026-03-19,2026-03-25,https://www.usajobs.gov:443/job/861708900
ENGINEER/SCIENTIST/IT SPECIALIST (NETWORK),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","San Diego, California",DP,143677,197200,0801,2026-01-21,2026-01-27,https://www.usajobs.gov:443/job/854811300
ENGINEER/SCIENTIST/IT SPECIALIST (SYSANALYSIS),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","San Diego, California",DP,143677,197200,0801,2026-01-06,2026-01-12,https://www.usajobs.gov:443/job/853554800
ENGINEER/SCIENTIST/IT SPECIALIST (SYSANALYSIS),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","San Diego, California",DP,102246,158062,0801,2026-01-07,2026-01-13,https://www.usajobs.gov:443/job/853642900
ENGINEER/SCIENTIST/IT SPECIALIST (SYSANALYSIS),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","San Diego, California",DP,143677,197200,0801,2026-04-27,2026-05-04,https://www.usajobs.gov:443/job/866665400
ENGINEER/SCIENTIST/IT SPECIALIST (SYSANALYSIS),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Washington Navy Yard, District of Columbia",DP,143913,197200,0801,2026-03-23,2026-03-30,https://www.usajobs.gov:443/job/861890200
Engineer/Scientist,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,125776,192331,0854,2026-02-09,2026-02-13,https://www.usajobs.gov:443/job/856931000
Engineer/Scientist,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,125776,192331,0854,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860515200
MANAGER,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Philadelphia, Pennsylvania",NM,98630,180178,0801,2026-03-27,2026-03-31,https://www.usajobs.gov:443/job/862812900
MANAGER,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Philadelphia, Pennsylvania",NM,138595,197200,0801,2026-03-27,2026-03-31,https://www.usajobs.gov:443/job/862813000
MANAGER,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,197200,0801,2026-05-01,2026-05-04,https://www.usajobs.gov:443/job/867287800
MANAGER/SUPERVISORY IT SPECIALIST (INFOSEC),"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","San Diego, California",DP,143677,197200,0801,2026-05-06,2026-05-12,https://www.usajobs.gov:443/job/868038300
SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,89508,138370,0801,2026-01-06,2026-01-12,https://www.usajobs.gov:443/job/853633700
SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",ND,125776,192331,1550,2026-03-03,2026-03-09,https://www.usajobs.gov:443/job/859723600
SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",ND,143677,197200,1550,2026-01-29,2026-02-05,https://www.usajobs.gov:443/job/855642000
SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",ND,102246,158062,1550,2026-04-09,2026-04-13,https://www.usajobs.gov:443/job/864360100
SCIENTIST,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",ND,102246,158062,1550,2026-04-09,2026-04-15,https://www.usajobs.gov:443/job/864386200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","NIWC LANT Charleston, South Carolina",NM,89508,163514,0801,2026-04-20,2026-04-27,https://www.usajobs.gov:443/job/865847700
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Pearl City, Hawaii",NM,131310,197200,0801,2026-02-24,2026-02-26,https://www.usajobs.gov:443/job/858638300
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Pearl City, Hawaii",NM,93445,170708,0801,2026-02-24,2026-02-26,https://www.usajobs.gov:443/job/858638400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Pearl City, Hawaii",NM,93445,170708,0801,2026-02-27,2026-03-02,https://www.usajobs.gov:443/job/859240000
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Pearl City, Hawaii",NM,131310,197200,0801,2026-02-27,2026-03-02,https://www.usajobs.gov:443/job/859240500
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-01-26,2026-01-28,https://www.usajobs.gov:443/job/855406400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-01-26,2026-01-28,https://www.usajobs.gov:443/job/855406500
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-02-04,2026-02-06,https://www.usajobs.gov:443/job/856316400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-02-04,2026-02-06,https://www.usajobs.gov:443/job/856316500
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-02-05,2026-02-09,https://www.usajobs.gov:443/job/856325200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-02-05,2026-02-09,https://www.usajobs.gov:443/job/856325400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,197200,0801,2026-02-09,2026-02-11,https://www.usajobs.gov:443/job/856906000
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-03-13,2026-03-16,https://www.usajobs.gov:443/job/860550200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-03-13,2026-03-16,https://www.usajobs.gov:443/job/860550900
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-03-18,2026-03-20,https://www.usajobs.gov:443/job/861407900
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-03-18,2026-03-20,https://www.usajobs.gov:443/job/861409200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,197200,0801,2026-03-24,2026-03-26,https://www.usajobs.gov:443/job/861894000
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-03-26,2026-03-30,https://www.usajobs.gov:443/job/862618100
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-03-26,2026-03-30,https://www.usajobs.gov:443/job/862618200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-03-30,2026-04-01,https://www.usajobs.gov:443/job/862920400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,121585,186785,0854,2026-04-01,2026-04-03,https://www.usajobs.gov:443/job/863268500
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0854,2026-04-01,2026-04-03,https://www.usajobs.gov:443/job/863269100
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-04-15,2026-04-17,https://www.usajobs.gov:443/job/865149400
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-04-15,2026-04-17,https://www.usajobs.gov:443/job/865149600
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-04-17,2026-04-20,https://www.usajobs.gov:443/job/865360500
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-04-17,2026-04-20,https://www.usajobs.gov:443/job/865361000
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-04-28,2026-04-30,https://www.usajobs.gov:443/job/866681700
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-05-06,2026-05-08,https://www.usajobs.gov:443/job/867809000
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-05-06,2026-05-08,https://www.usajobs.gov:443/job/867809200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0854,2026-05-13,2026-05-15,https://www.usajobs.gov:443/job/868966200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0854,2026-05-13,2026-05-15,https://www.usajobs.gov:443/job/868966800
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,102246,186785,0801,2026-05-14,2026-05-18,https://www.usajobs.gov:443/job/869246200
SUPERVISOR,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)","Point Loma Complex, San Diego, California",NM,143677,197200,0801,2026-05-14,2026-05-18,https://www.usajobs.gov:443/job/869246400
COMPUTER SCIENTIST,Defense Finance and Accounting Service,"Indianapolis, Indiana",GS,75278,144481,1550,2026-05-15,2026-05-29,https://www.usajobs.gov:443/job/869331400
COMPUTER SCIENTIST,Defense Finance and Accounting Service,"Indianapolis, Indiana",GS,125776,170736,1550,2026-05-15,2026-05-29,https://www.usajobs.gov:443/job/869340500
COMPUTER SCIENTIST,Defense Information Systems Agency,"Fort Meade, Maryland",GG,121785,158322,1550,2026-01-06,2026-01-12,https://www.usajobs.gov:443/job/853535500
COMPUTER SCIENTIST,Defense Information Systems Agency,"Fort Meade, Maryland",GG,143913,187093,1550,2026-01-09,2026-01-15,https://www.usajobs.gov:443/job/854087300
COMPUTER SCIENTIST,Defense Information Systems Agency,"Fort Meade, Maryland",GG,121785,158322,1550,2026-02-06,2026-02-15,https://www.usajobs.gov:443/job/856333100
COMPUTER SCIENTIST,Defense Information Systems Agency,"Fort Meade, Maryland",GG,121785,158322,1550,2026-02-27,2026-03-08,https://www.usajobs.gov:443/job/858942500
COMPUTER SCIENTIST,Defense Information Systems Agency,"Fort Meade, Maryland",GG,169279,220065,1550,2026-03-25,2026-03-31,https://www.usajobs.gov:443/job/862267100
COMPUTER SCIENTIST (CYBER),Defense Information Systems Agency,"Fort Meade, Maryland",GG,121785,158322,1550,2026-04-20,2026-04-27,https://www.usajobs.gov:443/job/865940600
INTERDISCIPLINARY (CYBER),Defense Information Systems Agency,"Fort Meade, Maryland",GG,143913,187093,0854,2026-02-17,2026-02-24,https://www.usajobs.gov:443/job/857867300
SUPV ELECTRONICS ENGINEER,Defense Information Systems Agency,"Pentagon, Arlington, Virginia",GS,169279,197200,0854,2026-04-21,2026-05-01,https://www.usajobs.gov:443/job/865882600
Analysis Career Field (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,63163,117034,1550,2025-12-01,2026-05-29,https://www.usajobs.gov:443/job/852983000
Analysis Career Field (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,63795,179633,1550,2025-12-01,2026-05-29,https://www.usajobs.gov:443/job/853588500
Analysis Career Field (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,63795,179633,1550,2025-12-01,2026-05-29,https://www.usajobs.gov:443/job/853710200
Analysis Career Field Entry (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,42679,74733,1550,2025-11-18,2026-05-16,https://www.usajobs.gov:443/job/852982800
Analysis Career Field Entry (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,43106,135132,1550,2025-11-18,2026-05-29,https://www.usajobs.gov:443/job/853588300
Analysis Career Field Entry (Computer Scientist) (Washington DC),Defense Intelligence Agency,"Washington, District of Columbia",GG,43106,135132,1550,2025-11-18,2026-05-29,https://www.usajobs.gov:443/job/853710000
COMPUTER SCIENTIST,Defense Intelligence Agency,"Washington, District of Columbia",GG,104219,170870,1550,2026-01-05,2026-01-25,https://www.usajobs.gov:443/job/853709000
COMPUTER SCIENTIST,Defense Intelligence Agency,"Washington, District of Columbia",GG,104219,170870,1550,2026-01-05,2026-01-25,https://www.usajobs.gov:443/job/853861800
Interdisciplinary - Engineering Series and Computer Science,Defense Threat Reduction Agency,"Kirtland AFB, New Mexico",GS,75489,139871,0801,2026-03-24,2026-03-30,https://www.usajobs.gov:443/job/862407200
COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Langley AFB, Virginia",GG,131437,170870,1550,2026-01-07,2026-01-13,https://www.usajobs.gov:443/job/853698100
COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Langley AFB, Virginia",GG,132751,172578,1550,2026-02-11,2026-02-18,https://www.usajobs.gov:443/job/857183300
COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Patrick AFB, Florida",GG,132751,172578,1550,2026-01-23,2026-01-29,https://www.usajobs.gov:443/job/855176200
COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Patrick AFB, Florida",GG,132751,172578,1550,2026-02-12,2026-02-19,https://www.usajobs.gov:443/job/857392100
COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Robins AFB, Georgia",GS,106437,138370,1550,2026-03-30,2026-04-08,https://www.usajobs.gov:443/job/862846100
Computer Scientist,Department of the Air Force - Agency Wide,"Joint Base Anacostia-Bolling, District of Columbia",GS,76463,164301,1550,2025-12-22,2026-12-21,https://www.usajobs.gov:443/job/852882500
ELECTRONIC ENGINEER,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,117753,153082,0854,2026-04-13,2026-04-17,https://www.usajobs.gov:443/job/864798300
ELECTRONICS ENGINEER,Department of the Air Force - Agency Wide,"Robins AFB, Georgia",GS,105383,137000,0854,2026-02-12,2026-02-18,https://www.usajobs.gov:443/job/857377100
Electronics Engineer/Computer Engineer/Operations Research Analyst/Computer Scientist,Department of the Air Force - Agency Wide,"Robins AFB, Georgia",GS,106437,138370,0854,2026-04-16,2026-04-22,https://www.usajobs.gov:443/job/865317900
Electronics Engineer/Computer Engineer/Operations Research Analyst/Computer Scientist,Department of the Air Force - Agency Wide,"Robins AFB, Georgia",GS,106437,138370,0854,2026-05-04,2026-05-08,https://www.usajobs.gov:443/job/867184700
INTERDIS-Computer Engineer/Electronics Engineer/Operations Research Analyst/Computer Scientist,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,116587,151570,0854,2025-12-29,2025-12-31,https://www.usajobs.gov:443/job/853146500
INTERDIS-Electronics Engineer/Computer Engineer/Operations Research Analyst/Computer Scientist,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,117753,160933,0854,2026-03-23,2026-04-03,https://www.usajobs.gov:443/job/861997700
INTERDISCIP-Electronics Engineer/Computer Engineer/Operations Research Analyst/Computer Scientist,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,117753,160933,0854,2026-03-20,2026-04-02,https://www.usajobs.gov:443/job/861772000
INTERDISCIPLINARY COMPUTER ENG/ELECTRONICS ENG/OPERATIONS RESEARCH ANALYST/COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,132751,172578,0854,2026-05-13,2026-05-19,https://www.usajobs.gov:443/job/868935600
INTERDISCIPLINARY SUPV COMPUTER ENG/ELECTRONICS ENG/OPS RESEARCH ANALYST/COMPUTER SCIENTIST,Department of the Air Force - Agency Wide,"Lackland AFB, Texas",GG,148275,192764,0854,2026-01-27,2026-02-09,https://www.usajobs.gov:443/job/855578400
Mathematics and Statistics,Department of the Air Force - Agency Wide,"Salt Lake City, Utah",NH,22584,164301,1515,2026-03-30,2027-03-29,https://www.usajobs.gov:443/job/863086700
Senior Computer Scientist,Department of the Air Force - Agency Wide,"Linthicum, Maryland",ST,151662,209600,1550,2026-03-05,2026-03-20,https://www.usajobs.gov:443/job/859974200
Computer Scientist - Field Ops,Federal Bureau of Investigation,"San Juan, Puerto Rico",GS,77540,111186,1550,2026-01-23,2026-02-01,https://www.usajobs.gov:443/job/855278000
Computer Scientist (Pathways Recent Graduate) (Honors STEM Program),Federal Communications Commission,"District of Columbia, District of Columbia",GS,46610,111087,1550,2026-03-27,2026-04-30,https://www.usajobs.gov:443/job/862851400
Data Scientist,Food Safety and Inspection Service,"Fort Collins, Colorado",GS,106437,138370,1529,2026-01-14,2026-01-21,https://www.usajobs.gov:443/job/854327700
Data Scientist,Food Safety and Inspection Service,"Salt Lake City, Utah",GS,106437,138370,1529,2026-05-07,2026-05-13,https://www.usajobs.gov:443/job/868006500
Data Scientist (Branch Chief),Food Safety and Inspection Service,"Fort Collins, Colorado",GS,126797,182316,1530,2026-02-27,2026-03-12,https://www.usajobs.gov:443/job/858837100
Senior Data Scientist,Food Safety and Inspection Service,"Fort Collins, Colorado",GS,124531,161889,1529,2025-12-18,2026-01-06,https://www.usajobs.gov:443/job/852744300
Senior Data Scientist,Food Safety and Inspection Service,"Salt Lake City, Utah",GS,125776,163514,1529,2026-04-29,2026-05-05,https://www.usajobs.gov:443/job/866750100
